3961	2982	1
3961	409	1
3961	789	1
3961	5131	22
3961	3270	3
3961	3369	1
3961	1309	2
3961	22	1
3961	2396	1
3961	1446	3
3961	1135	1
3961	3314	1
3961	1485	1
3961	3453	1
3961	1806	1
3961	1744	1
3961	3068	1
3961	39	1
3574	1180	9
3574	4919	2
3574	3770	1
3574	3249	2
3574	2714	3
3574	2276	13
3574	3042	4
3574	1281	3
3574	477	3
3574	3935	1
3574	4865	9
3574	4792	1
3574	1534	1
3574	1109	2
3574	1024	1
3574	1880	7
3574	2504	1
3574	1199	6
3574	3640	2
3574	1775	1
3574	79	1
3574	1682	1
3574	2078	1
3574	1025	1
3574	1904	1
3574	1606	1
3574	1238	4
3574	1168	3
3574	4805	4
3574	3332	1
3574	3817	2
3574	2654	1
3574	2269	1
3574	4684	1
3574	4287	1
2826	4666	1
2826	2323	1
2826	3666	3
2826	4963	1
2826	1943	1
2826	1802	1
2826	1530	1
2826	552	16
2826	648	1
2826	2917	1
2826	3359	1
2826	600	1
2826	1002	4
2826	4954	5
2826	2423	4
2826	2934	9
2826	667	1
2826	4416	1
2826	3192	1
2972	4668	1
2972	5188	1
2972	2718	3
2972	2739	1
2972	4208	1
2972	2300	2
2972	557	1
2972	1630	1
2972	2617	1
2972	72	5
2972	4158	1
2972	5251	2
2972	3085	2
2972	4987	1
2972	232	1
2972	2156	2
2972	1436	1
2972	1003	1
2972	1959	2
2972	2159	1
2972	2662	1
2972	26	2
2972	3108	1
2972	244	1
2972	3013	1
2972	3436	1
4672	2794	3
4672	2994	3
4666	1110	9
4666	5029	1
4666	4919	5
4666	4397	1
4666	550	1
4666	4732	4
4666	2658	2
4666	2109	29
4666	933	6
3098	5055	1
1398	2412	1
4215	1889	2
4215	2181	1
689	1106	2
689	1613	2
1110	4937	1
1110	4919	11
1110	2276	2
1110	3394	1
1110	1143	1
1110	477	2
1110	4732	1
1110	855	1
1110	2658	2
1110	1025	1
1110	4013	1
1110	2109	22
1110	899	1
1110	2443	2
2083	4170	1
2083	2518	1
2083	4998	2
4929	1377	1
4887	3814	1
4887	2075	1
4887	2377	5
4887	4240	3
438	1456	2
438	4397	6
438	5021	1
438	1802	3
438	1975	2
438	550	1
438	2883	7
438	472	3
438	855	9
438	598	2
438	4995	1
438	5062	6
438	3205	1
438	506	1
1180	3249	1
1180	2276	2
1180	477	2
1180	4865	5
1180	1661	1
1180	5245	1
1180	1109	2
1180	1880	1
1180	2574	1
4902	1738	1
50	5087	2
50	3774	1
50	3243	1
50	1135	2
901	811	1
5192	883	4
5192	44	1
5192	3966	1
5192	4041	1
5192	860	6
5192	552	1
5192	2300	1
5192	74	1
5192	3270	3
5192	11	1
5192	4259	1
5192	2634	3
5192	3204	3
5192	992	1
5192	887	1
5192	988	1
5192	4536	1
5192	1754	1
5192	5106	10
5192	1959	1
5192	213	1
5192	4380	2
5192	4930	1
5192	4574	1
5192	144	1
5192	585	6
5192	1162	1
5192	4598	2
5192	885	5
5192	2799	1
5192	2691	1
5192	2219	1
5192	2678	1
5192	3859	1
5192	2570	1
5192	2125	1
5192	3890	2
5192	577	2
5192	3449	1
5192	2701	1
709	402	1
1637	1107	1
1637	3116	1
1637	132	1
4937	4963	1
4937	2620	1
4937	3894	1
4937	3394	1
4937	1975	1
4937	2574	3
4937	3138	1
4937	5011	1
4937	855	1
4937	2096	1
4937	3289	1
4937	2382	1
4937	3489	1
4937	5233	1
4937	5244	1
4937	2126	2
4937	3922	1
4414	3314	1
692	2598	1
677	4046	1
677	2876	1
677	5167	1
677	93	1
1844	3079	1
1844	4452	4
1085	4877	1
1085	230	5
784	3774	1
784	4207	1
784	2598	1
784	1413	1
4159	1889	1
4893	2620	3
4893	101	8
4893	230	3
4893	1758	8
4893	2163	4
1716	4875	2
1716	5055	1
1716	2703	1
1716	4995	1
1716	2813	1
1716	2382	1
1716	3373	1
1716	2736	1
4776	4919	6
4776	2169	8
4776	4367	7
4776	2276	2
4776	477	2
4776	1575	2
4776	1613	8
4776	2109	3
4776	2442	1
4776	1636	1
4776	1834	2
4776	1895	1
4776	3405	4
2812	4170	1
2812	2518	2
2812	4877	1
2812	3966	1
2812	3131	1
2812	4654	1
2812	2531	2
2812	1488	1
2812	4286	1
2812	933	1
2812	3670	1
2812	4493	1
797	3249	1
797	133	1
797	434	3
797	4977	2
1898	1307	1
3186	2305	1
3186	5118	4
3186	177	1
3186	4781	1
3186	3139	3
4640	1772	1
4640	1396	1
2323	4170	2
2323	2518	5
2323	3620	1
2323	933	5
3329	1377	6
3329	4877	1
3329	2620	3
3329	3079	2
3329	884	4
3329	3182	1
3329	2280	1
3329	1890	1
3329	51	1
3329	3774	5
3329	1888	3
3329	4394	1
3329	4569	1
3329	230	2
3329	1044	2
3329	1962	2
3329	1227	1
3329	587	1
3329	3243	2
3329	7	2
3329	2715	1
3329	1185	3
3329	1574	1
3329	1799	1
3329	3535	1
3329	2635	2
3329	5202	1
3329	2603	1
3329	3309	1
3329	3610	1
3329	4862	1
3329	1803	2
3329	382	1
221	1475	1
221	2504	2
221	2249	1
678	1928	17
678	3270	1
678	4583	2
678	5151	1
678	253	1
678	2551	1
678	946	1
1107	4996	1
532	552	1
532	2876	9
532	365	1
532	2040	1
532	933	1
532	4104	1
1305	3851	1
1305	3921	1
1305	3892	2
1305	707	1
243	2169	1
243	2276	1
243	1962	1
243	2096	1
243	325	1
243	1370	1
3855	506	1
1072	1377	6
1072	587	3
1072	2516	2
4846	174	1
4046	1377	1
4046	204	1
4046	1799	1
4046	3085	1
4046	93	2
753	1860	1
5029	4919	1
1106	3807	1
1106	3894	1
1106	288	11
1106	3286	1
1106	2404	1
1106	98	10
1106	764	3
1106	3359	1
1106	1065	3
1106	3813	2
1106	3289	1
1106	1613	4
1106	4486	1
1106	3060	1
1106	43	4
1106	4389	5
1106	3816	1
1702	2574	1
1702	682	4
3924	3966	5
3924	1166	1
4875	4919	4
4875	4724	1
4875	1802	1
4875	2276	1
4875	3345	1
4875	4792	1
4875	8	2
4875	4948	1
4875	2390	1
4875	3302	1
4875	506	1
1866	2531	1
1866	5001	1
1866	94	2
702	4143	2
702	2331	2
3496	2574	1
3496	2096	1
3496	1613	2
5114	2406	1
5114	4949	2
5114	2114	1
5114	933	2
5114	4670	3
5114	4142	3
5114	1834	3
4244	1491	1
4244	4330	3
4244	2546	2
2873	230	1
2873	1025	1
2873	1613	1
2492	342	1
3111	3463	1
999	1252	1
1090	1889	2
1090	3871	1
1090	1281	1
1090	724	3
1090	3675	1
1090	3332	1
1090	4538	1
1090	3127	1
47	896	2
47	1025	1
47	941	1
47	1692	12
47	3514	1
3142	1009	19
3142	183	1
3142	1558	1
2880	1393	4
2880	5188	1
2880	1360	1
2880	1392	1
2880	752	3
2880	1835	1
2880	4123	1
2880	2300	1
2880	850	1
2880	3977	1
2880	2504	1
2880	4867	1
2880	4895	1
2880	1025	1
2880	5147	1
2880	4973	1
2880	3071	1
2931	4777	1
3099	1456	2
3099	3466	1
3099	4668	16
3099	4697	5
3099	411	2
3099	764	15
3099	2885	3
3099	3057	3
3099	2600	2
3099	855	1
3099	3921	1
3099	1446	4
3099	966	3
3099	4115	3
1386	1760	1
1386	939	1
1386	422	1
1386	1890	2
1386	3774	1
1386	2305	13
1386	4323	1
1386	4394	1
1386	1252	2
1386	230	1
1386	2445	2
1386	587	5
1386	2470	2
1386	3053	1
1386	2541	2
1386	1574	7
1386	1799	1
1386	1985	1
1386	4371	1
1386	3299	1
1386	1846	1
1393	891	1
4919	2169	9
4919	3167	1
4919	2518	3
4919	2853	1
4919	3198	1
4919	2453	1
4919	1360	1
4919	320	1
4919	4903	1
4919	884	1
4919	3394	1
4919	2005	3
4919	2165	1
4919	2924	1
4919	4792	1
4919	2645	1
4919	653	1
4919	4510	1
4919	1962	2
4919	634	3
4919	133	1
4919	1309	2
4919	3333	9
4919	3116	11
4919	1147	4
4919	37	2
4919	4151	7
4919	1535	1
4919	1609	1
4919	3341	4
4919	1327	2
4919	4996	2
4919	2390	6
4919	2658	3
4919	281	2
4919	1025	1
4919	2617	1
4919	1584	2
4919	1613	10
4919	4536	1
4919	1963	6
4919	4013	7
4919	3739	1
4919	880	1
4919	2109	21
4919	3923	1
4919	2442	2
4919	342	1
4919	933	3
4919	3332	2
4919	2443	1
4131	2518	1
4131	3769	12
4131	5001	2
3179	1108	8
3179	1086	10
2169	3249	1
2169	2853	5
2169	4949	4
2169	2276	7
2169	1144	2
2169	4792	3
2169	4956	6
2169	1104	2
2169	4151	1
2169	4992	1
2169	2096	1
2169	1025	24
2169	5049	1
2169	1781	1
2169	1613	30
2169	36	1
2169	3739	1
2169	3492	1
2169	880	1
2169	910	4
2169	2109	3
2169	4146	5
2169	83	3
3875	2199	1
3875	2241	1
3875	1281	1
3875	724	3
3875	3675	2
3875	3332	1
3875	4538	1
2154	2013	2
2154	1387	4
2154	135	3
2154	572	1
1377	338	2
1377	4917	1
1377	3966	1
1377	884	20
1377	5218	1
1377	3182	2
1377	2852	2
1377	3774	6
1377	5131	1
1377	2305	5
1377	4323	2
1377	101	1
1377	5179	1
1377	3135	9
1377	4492	4
1377	2966	4
1377	587	41
1377	3243	3
1377	472	1
1377	5181	1
1377	1284	2
1377	58	1
1377	2516	33
1377	1488	2
1377	4286	1
1377	988	4
1377	3089	1
1377	446	1
1377	1135	3
1377	3825	2
1377	2794	2
1377	1007	1
1377	4463	2
1377	4075	9
1377	4276	1
1377	745	1
1377	3360	1
1377	751	2
1377	3085	5
1377	4183	1
1377	4382	1
1377	4850	4
1377	361	1
1377	225	1
1377	2918	1
1377	1567	2
1377	3794	1
355	3153	1
355	1907	1
355	3556	1
355	669	1
355	1222	1
355	1985	1
2804	1981	7
2804	1360	1
2804	634	3
2804	956	1
2296	4170	1
2296	2518	1
2296	2531	5
2296	933	3
1981	1651	6
1981	4152	4
1981	4091	1
1981	3756	1
1981	2546	1
1981	525	6
1981	5224	1
1981	5115	1
1981	4019	2
1981	5106	5
1981	924	2
5065	4668	1
5065	2305	1
5065	4654	4
5065	1134	1
1760	1799	1
1760	2668	4
1760	4075	1
2621	4315	1
2621	1845	1
2621	4963	1
2621	4170	1
2621	2518	1
2621	1424	2
2621	2406	6
2621	3620	1
2621	195	1
2621	5180	1
2621	2893	1
2621	855	1
2621	5071	1
2621	2617	1
2621	1238	2
2621	3902	1
2621	2109	3
2621	1095	3
2621	1574	1
2621	933	18
2621	2437	1
2621	2133	1
2621	3930	1
2621	2599	1
4590	1860	1
4590	3205	4
4590	2374	1
2199	1889	1
2199	2181	1
1034	3008	1
1034	3894	1
1034	648	1
1034	902	1
1034	3148	1
1034	2237	1
1034	3023	1
1034	72	2
1034	5251	2
1034	4769	1
1034	1673	1
1034	5034	1
4315	4423	1
4315	1439	1
3153	669	2
3153	74	2
3153	365	1
3153	1985	1
3153	4552	1
3737	2322	1
3737	4841	6
3770	2276	19
3770	2005	1
3770	3491	1
3770	4171	1
3770	477	9
3770	4865	9
3770	101	2
3770	230	1
3770	1962	3
3770	4628	1
3770	2445	2
3770	4151	1
3770	1025	5
3770	1613	1
3770	891	17
3770	184	2
3770	880	3
3770	2109	1
3770	4775	3
3770	2119	1
3770	4805	42
3770	2364	1
3770	377	4
3770	1033	2
3770	3594	1
3770	957	2
66	552	1
66	3473	2
1889	3871	3
1889	2026	3
1889	4265	1
1889	4358	1
1889	894	6
1889	2876	1
1889	1281	1
1889	4546	2
1889	3774	1
1889	2883	2
1889	2574	2
1889	2068	1
1889	3359	1
1889	2039	1
1889	4227	2
1889	724	13
1889	1025	1
1889	3688	1
1889	229	1
1889	3675	1
1889	3332	1
1889	5233	2
1889	4538	2
1889	3127	2
1889	3790	1
1889	4479	1
1889	4453	2
1889	4019	1
1889	554	1
1889	4517	1
1889	722	1
1889	1955	1
1889	1388	1
1889	1154	1
4468	2181	3
4468	2026	1
4468	894	1
3275	3703	1
3275	900	1
3275	1300	1
3666	2406	1
3666	2634	6
3666	4867	2
3666	5079	1
3666	1095	1
3666	933	1
3666	1663	1
3666	4204	2
3666	2644	1
3666	3374	1
2316	2518	1
2316	1839	1
2316	2166	1
2316	933	3
2181	1281	1
2181	3359	1
2181	724	3
2181	3675	1
2181	3332	1
2181	4538	1
100	4031	1
100	4436	1
441	1907	2
441	3769	4
441	191	1
441	1222	1
441	1985	3
2006	3769	12
2006	191	1
2006	3060	1
2006	847	3
2403	1526	1
2403	276	1
2403	4865	1
2403	2322	1
2403	1073	1
2403	323	1
2403	2390	1
2403	4307	2
2403	224	5
2403	4841	1
338	884	4
338	74	1
338	2516	1
338	3089	1
2041	4170	1
2264	2280	1
2264	18	3
2264	3707	1
2264	587	1
2264	5049	1
2264	1941	2
2264	3575	2
2264	4884	3
1907	669	1
1907	1360	1
1907	2876	1
1907	1392	1
1907	752	2
1907	2300	1
1907	74	5
1907	365	3
1907	764	2
1907	877	2
1907	4867	2
1907	4531	1
1907	1985	1
3249	3884	1
3249	2276	2
3249	1264	1
3249	2280	1
3249	1890	1
3249	477	4
3249	1109	1
3249	2690	1
3249	2552	1
3249	2390	1
3249	469	1
3249	2096	1
3249	1025	16
3249	4543	4
3249	2617	1
3249	1168	1
3249	880	1
3249	4841	1
3249	4610	1
3249	2918	1
1267	2318	5
1267	3789	3
1549	80	1
1549	477	1
1600	3807	3
5207	3769	1
5207	3755	3
5207	5011	2
5207	1580	2
5207	4486	15
5207	43	1
5207	4759	2
2346	3463	1
1514	4378	2
1514	3870	2
1514	1615	2
4132	3873	1
5035	5184	1
5035	4698	1
5035	342	1
5035	3625	1
5035	4631	1
5035	822	1
3884	2899	1
4963	1325	1
4963	1928	1
4963	4265	1
4963	4151	1
4963	3350	1
4963	887	15
4963	1613	1
4963	3863	1
4963	307	1
4963	2352	2
4963	1876	2
4963	503	1
4963	3922	1
4963	214	2
4963	4892	3
4963	2261	1
4963	1755	1
4963	3103	1
4963	1964	1
4963	3949	1
1456	3580	1
1456	5021	1
1456	2883	2
1456	598	1
1456	3548	1
1456	5062	2
2899	1802	2
2899	2645	1
2899	4732	1
2899	855	2
2899	114	2
2899	1307	2
2899	4730	2
4397	2850	2
4397	750	2
4397	1802	15
4397	228	1
4397	4602	1
4397	3774	1
4397	550	1
4397	2883	4
4397	4394	1
4397	2623	2
4397	4732	1
4397	4133	2
4397	4492	1
4397	152	1
4397	5180	1
4397	3647	2
4397	4151	1
4397	587	1
4397	472	12
4397	2396	2
4397	3717	1
4397	563	1
4397	3205	1
4397	1447	2
4397	1320	1
4397	2523	1
4397	5125	1
4397	1882	1
4397	3432	1
4397	3513	1
4397	4253	1
2828	3148	1
336	8	1
336	5079	1
336	4905	1
336	4755	1
4504	617	1
4504	3642	1
182	4668	1
182	4697	1
182	4272	1
182	3204	1
182	992	2
182	22	1
182	2745	2
182	2649	1
182	3964	1
182	4303	1
182	2462	8
182	2542	1
182	285	1
182	2965	1
182	3840	1
182	2965	1
182	2339	1
3207	1888	1
3207	4394	1
3207	1799	2
3207	1094	1
812	3672	1
812	587	1
812	1584	3
812	4286	6
812	2874	1
2850	2623	1
2850	472	10
2850	1447	1
1526	1475	2
2360	74	2
2360	413	1
3995	661	1
2714	2276	1
2714	477	1
2714	4865	11
2714	2078	7
2714	4805	2
3871	1802	1
3871	724	3
3871	5165	1
1152	342	2
1152	4896	1
1152	2598	1
1152	122	1
4070	3814	1
4070	3579	3
4070	2744	1
4070	416	3
5175	3579	8
5175	4793	2
5175	2744	15
2226	343	1
2486	3667	3
3580	5021	1
3580	1802	18
3580	2883	5
3580	4151	1
3580	5062	2
3580	2351	1
5021	506	2
4170	3556	3
4170	2620	1
4170	2982	1
4170	2718	16
4170	1381	1
4170	552	10
4170	2739	12
4170	4208	2
4170	4423	1
4170	648	1
4170	4136	2
4170	1078	1
4170	2305	2
4170	764	3
4170	877	4
4170	3026	3
4170	91	1
4170	323	9
4170	3756	1
4170	237	4
4170	4105	1
4170	72	1
4170	2546	1
4170	508	2
4170	17	3
4170	423	3
4170	3332	1
4170	1850	1
4170	3225	1
4170	727	1
4170	209	2
4170	2724	3
4170	1834	1
4170	5081	1
4170	4036	5
4170	1301	1
4170	15	1
4170	1934	1
4170	3015	1
4170	2923	1
3556	2518	22
3556	2406	2
3556	3620	11
3556	4613	1
3556	5180	1
3556	2393	1
3556	2546	3
3556	342	1
3556	933	3
3556	5155	2
2518	4901	1
2518	4877	1
2518	2620	1
2518	1275	1
2518	3978	3
2518	3894	4
2518	1943	5
2518	2718	2
2518	4358	1
2518	45	17
2518	552	6
2518	2739	42
2518	4208	7
2518	2165	1
2518	4423	2
2518	1975	3
2518	648	1
2518	4136	3
2518	1078	3
2518	2300	3
2518	2999	1
2518	2305	7
2518	4613	3
2518	3721	6
2518	764	32
2518	877	3
2518	2966	1
2518	3026	5
2518	4867	2
2518	2128	1
2518	853	1
2518	91	1
2518	587	5
2518	3283	1
2518	2552	1
2518	875	2
2518	323	4
2518	638	4
2518	1865	1
2518	3921	1
2518	3756	1
2518	5071	1
2518	116	16
2518	237	5
2518	615	1
2518	4105	1
2518	2393	1
2518	5147	1
2518	72	1
2518	2546	1
2518	508	2
2518	36	4
2518	1238	1
2518	4245	2
2518	17	3
2518	2109	1
2518	4241	1
2518	423	1
2518	2649	2
2518	1574	1
2518	342	1
2518	3440	2
2518	1850	4
2518	2734	1
2518	3225	2
2518	1931	1
2518	1673	1
2518	861	2
2518	2724	1
2518	1834	1
2518	4673	1
2518	1285	1
2518	357	1
2518	4211	1
2518	2457	2
2518	4945	1
2518	4416	1
2518	1934	1
2518	2860	3
1397	588	1
1397	1446	1
1397	5184	1
1826	2627	6
2227	1108	2
2227	2069	11
4550	1840	1
4550	1642	2
4550	2463	2
3356	2876	1
3356	3333	1
3356	3332	2
3356	1093	1
4635	2854	1
4635	3300	3
4635	3531	1
4635	2842	1
4635	691	1
4772	4865	1
4772	933	1
4772	2011	1
4372	2406	1
4372	3774	1
4372	2867	1
4372	961	1
4372	727	1
4372	3639	1
4372	2732	1
4372	4638	2
4372	3712	1
1870	4724	1
1870	705	1
1870	1673	1
4668	2544	1
4668	3978	1
4668	3769	2
4668	3894	8
4668	2718	33
4668	5218	1
4668	2739	4
4668	752	4
4668	2916	2
4668	1078	2
4668	902	1
4668	2917	2
4668	74	7
4668	2883	2
4668	3509	17
4668	5001	1
4668	3721	2
4668	365	3
4668	764	19
4668	1134	1
4668	3977	2
4668	180	1
4668	3057	3
4668	3632	1
4668	2574	4
4668	3138	2
4668	1222	1
4668	4628	1
4668	4496	2
4668	875	1
4668	1284	1
4668	4335	4
4668	2470	1
4668	3921	3
4668	4895	1
4668	1004	1
4668	2096	3
4668	2745	1
4668	4543	3
4668	3289	18
4668	2617	3
4668	1781	3
4668	72	1
4668	1821	2
4668	1446	2
4668	293	1
4668	3231	1
4668	1739	1
4668	4241	1
4668	453	3
4668	4224	2
4668	933	1
4668	3332	5
4668	1795	1
4668	2423	3
4668	4538	1
4668	1850	1
4668	3060	1
4668	3085	2
4668	35	3
4668	4329	8
4668	3752	1
4668	3301	1
4668	4101	1
4668	1402	1
4668	5098	3
4668	725	1
4668	3196	1
4668	1787	1
4668	2576	1
4668	3428	1
4668	1920	1
4668	535	1
4668	337	2
4668	3975	1
4668	3811	2
4668	1358	1
4668	2662	1
4668	2618	11
4668	1349	1
4668	3424	1
4668	4142	1
4668	26	1
4668	2934	9
4668	1162	2
4668	28	1
4668	2414	17
4668	2995	1
4668	2454	1
4668	4211	2
4668	5163	1
4668	3282	2
4668	3525	3
4668	2583	4
4668	1987	7
4668	1017	1
4668	3237	1
4668	757	1
4668	3988	3
4668	2358	1
4668	5036	1
4668	2686	1
4668	889	1
4668	3678	1
4668	3201	1
4668	2152	1
4668	3058	1
4668	1364	1
4668	4869	1
4668	3933	1
4668	4234	1
4668	1740	1
4668	457	1
4668	4743	1
4668	1124	1
4668	4282	1
4668	4172	1
4668	2965	1
4668	2976	1
4668	3437	2
4668	404	1
4668	2209	3
4668	2508	1
4668	2554	1
4668	2965	1
4668	3596	3
4668	330	3
4668	2845	1
4668	2256	1
4668	4928	1
4668	4177	1
4668	4944	1
4668	4467	1
4668	3937	1
4668	1565	1
4668	4970	1
4697	2718	7
4697	2739	5
4697	1078	1
4697	3721	8
4697	365	2
4697	3495	1
4697	764	2
4697	1309	2
4697	3977	1
4697	3921	2
4697	3332	2
4697	5251	1
4697	35	1
4697	4329	1
4697	4115	2
4697	5098	2
4697	1920	2
4697	1358	1
4697	723	2
4697	2618	5
4697	3424	1
4697	2934	1
4697	1310	1
4697	2414	14
4697	2454	1
4697	1364	1
4697	4	1
4697	536	2
3844	2658	1
3844	2109	1
2865	2739	3
2865	2574	1
2865	3301	1
883	5055	1
883	4949	1
883	4093	1
883	428	1
883	1136	1
883	3549	1
4917	2917	1
4917	4568	1
3294	477	1
943	1535	3
1424	4464	2
1424	933	1
1424	1255	2
3426	2276	1
3426	4805	1
2342	1275	1
2342	2390	6
2342	3492	1
2342	1795	1
2853	2276	1
2853	477	2
2853	3495	1
2853	2390	2
2853	4841	2
660	45	1
660	2504	1
660	323	1
660	2470	1
660	1510	1
660	1238	1
660	177	1
2447	2096	3
2447	35	1
1060	51	1
1060	1134	1
2688	3921	1
2688	1446	1
2688	4698	1
2688	5108	1
2688	643	1
2688	4927	1
2688	3625	1
5055	2574	1
5055	4689	13
5055	1207	4
2406	1943	1
2406	2718	22
2406	552	1
2406	981	4
2406	764	1
2406	483	1
2406	562	2
2406	840	1
2406	4036	5
2406	3561	2
2406	2860	2
3620	552	1
3620	2739	5
3620	4208	1
3620	4423	1
3620	648	1
3620	1078	1
3620	3026	4
3620	2128	1
3620	91	1
3620	638	1
3620	615	1
3620	4105	1
3620	215	1
3620	342	1
3620	5251	1
3620	3225	1
3620	817	2
3620	3080	1
3620	2457	1
3620	4945	1
3620	1934	1
3008	5179	2
3008	4816	1
38	5230	1
38	904	1
38	1781	1
38	891	3
750	4507	1
750	2623	5
750	472	3
750	342	2
3665	45	3
3665	2876	1
3665	2917	1
3665	2040	1
3665	323	1
3665	5079	2
261	3966	1
5145	1545	1
5145	273	1
5145	2436	2
5145	10	1
5145	4318	2
5145	3988	1
4748	1447	1
4748	2321	1
4877	2620	1
4877	4724	2
4877	4569	1
4877	1227	2
4877	323	2
4877	1838	1
4877	4905	1
4877	1185	3
4877	1209	3
4877	3999	1
4877	4493	1
3910	4183	1
4160	4464	1
4160	2739	1
4160	74	2
4160	1962	1
4160	1199	1
4160	22	1
4160	1200	1
4160	279	2
4160	4335	6
4160	293	1
4160	3156	1
4160	3817	14
4160	5244	6
4160	4574	2
4160	3736	16
4160	4967	1
4160	53	1
4160	2309	1
3835	551	4
3835	4899	2
588	3921	4
588	4698	1
588	2520	1
588	5144	1
588	366	1
2620	4724	7
2620	3807	1
2620	2453	1
2620	3894	1
2620	2876	1
2620	3458	1
2620	4865	1
2620	3148	1
2620	8	1
2620	230	2
2620	4563	7
2620	1962	3
2620	1575	2
2620	1880	1
2620	1196	1
2620	4867	1
2620	1227	1
2620	2096	1
2620	78	3
2620	1021	1
2620	2119	1
2620	4805	1
2620	5233	1
2620	4589	1
2620	5027	1
4632	1004	1
4632	1025	1
1275	4563	2
1275	2069	3
1275	3205	1
1275	3092	1
1275	874	1
1275	2584	1
1275	1133	1
1275	1403	1
1336	5051	1
1336	933	3
1336	1435	1
1336	2543	1
1336	2789	3
1336	5232	2
4724	3978	1
4724	3286	1
4724	552	3
4724	2739	3
4724	4208	1
4724	2916	1
4724	191	1
4724	764	3
4724	4563	1
4724	3977	10
4724	2574	2
4724	3359	1
4724	1196	1
4724	0	1
4724	5013	1
4724	2096	16
4724	1025	2
4724	3053	1
4724	72	2
4724	1821	4
4724	36	3
4724	1002	1
4724	1505	1
4724	3923	2
4724	506	1
4724	5233	1
4724	3127	1
4724	4749	1
4724	4723	1
4724	132	1
4724	2451	1
4724	4019	1
4724	554	1
4724	2126	1
4724	5039	1
4724	2032	2
4724	3423	1
4724	3054	1
4724	2685	2
4724	2308	1
80	1078	1
80	2300	1
80	11	1
80	1109	2
80	2504	1
80	1199	4
80	3646	1
80	1238	10
80	1747	1
80	3256	1
80	3018	1
80	843	1
80	369	1
80	2803	1
1928	4041	1
1928	3038	6
1928	1505	2
1928	478	1
1928	3212	18
5188	1025	1
5188	1013	1
5188	1613	9
2544	4143	2
2544	2718	1
2544	204	5
2544	1775	1
2544	5118	1
2544	1400	1
2544	3144	2
2544	971	3
2544	2419	1
2544	1429	1
3978	2574	2
3978	4469	2
3978	3350	1
3978	3756	2
3978	2096	4
3978	2546	1
3978	4723	6
3978	1473	1
3198	3333	3
3348	5147	1
3348	4531	3
3348	733	1
3348	734	1
44	1360	1
44	4199	1
44	971	1
748	2300	1
748	1741	1
748	1025	1
748	4486	1
748	2109	1
748	1116	1
748	3371	1
748	1064	1
748	2381	1
4143	789	1
4143	2133	1
4143	141	1
669	3807	3
669	884	3
669	2300	2
669	2917	1
669	74	4
669	365	1
669	634	2
669	1222	1
669	5011	1
669	4867	1
669	91	1
669	1013	1
669	4531	1
669	2668	1
669	1985	2
4265	1880	1
4265	1580	1
4265	2377	2
2025	3283	1
3807	3769	1
3807	365	2
3807	4995	1
3807	4744	1
3807	4486	7
3807	3205	1
3807	2423	2
3807	4329	4
2453	3243	2
2453	5251	1
4489	3845	2
4489	2742	1
276	4151	4
1683	4296	2
1683	4987	1
1683	4043	2
517	416	1
3966	902	1
3966	1888	1
3966	1962	1
3966	587	1
3966	4717	1
2982	4613	1
2982	3359	1
2982	2573	1
2982	1400	1
391	2966	1
3465	2668	2
3465	305	3
3465	1777	2
3465	1471	1
4940	902	1
4110	174	2
3079	3769	14
3079	884	5
3079	1573	2
3079	3774	1
3079	579	1
3079	1888	1
3079	4394	1
3079	4569	17
3079	2700	1
3079	3318	1
3079	587	2
3079	3243	7
3079	2247	2
3079	1284	1
3079	4744	2
3079	1781	1
3079	1584	7
3079	2715	2
3079	4130	1
3079	1135	1
3079	1041	4
3079	5140	1
3079	3489	4
3079	4463	1
3079	745	1
3079	5042	1
3079	2240	3
3079	2936	1
3079	4434	2
3079	564	2
3079	5197	5
3079	3575	3
3079	4653	9
3079	5070	1
3079	4042	1
3079	1400	1
3079	4266	1
3079	3559	1
3079	1239	3
3079	144	1
3079	934	8
3079	1807	3
3079	1359	1
3079	3522	9
3079	1484	2
3079	2543	1
3079	5014	1
4086	2280	1
4086	1890	2
4086	3774	1
4086	2531	1
4086	587	5
4086	2715	1
4086	933	15
4086	580	3
4086	4653	8
4086	1714	1
4086	3176	1
4086	3168	2
4086	2015	6
4086	3522	8
4086	3410	1
4086	2622	2
1360	4199	5
1360	2276	1
1360	789	1
1360	3631	1
1360	296	1
1360	477	1
1360	3774	1
1360	4865	1
1360	2305	5
1360	5051	1
1360	101	1
1360	4259	1
1360	4394	2
1360	531	1
1360	3766	1
1360	364	1
1360	992	1
1360	2504	2
1360	864	1
1360	977	2
1360	4866	1
1360	4151	8
1360	875	5
1360	2396	3
1360	4237	2
1360	2096	9
1360	1613	2
1360	36	1
1360	4800	1
1360	3311	1
1360	3688	2
1360	4241	1
1360	4502	1
1360	3332	1
1360	1877	4
1360	2008	1
1360	92	3
1360	1162	1
1360	2411	2
1360	3598	1
1360	2691	2
1360	4947	1
1360	1367	1
1360	3713	2
1360	866	1
1360	4220	2
1360	3886	1
1360	592	1
4026	1751	1
4026	3490	1
4026	1356	1
4026	3752	1
4949	4199	2
4949	552	2
4949	4644	1
4949	2852	1
4949	2300	5
4949	902	2
4949	5026	1
4949	2883	1
4949	3509	6
4949	8	2
4949	5245	2
4949	2901	3
4949	634	2
4949	540	1
4949	3977	4
4949	152	1
4949	5011	1
4949	1942	3
4949	1839	2
4949	5013	1
